ClusterName,StopCode,Lat,Long,StopName,TAZ
חדרה-נתניה,41711,32.450633,34.908846,צומת נווה חיים,4007.000000
תל אביב-גליל עמקים,43023,32.711560,35.130743,צומת קריית עמל,2205.000000
רמת הגולן,52938,32.930660,35.761154,מסעף יונתן,3106.000000
חיפה עירוני,42861,32.818886,35.074684,ביטוח ל/אחי אילת,809.000000
חיפה עירוני,47491,32.798693,35.018185,גשר פז,1311.000000
"רשל""צ עירוני",34330,31.987644,34.788180,חנה סנש/אנילביץ,
מרחב נצרת ג'י.בי טורס,43038,32.770237,35.047221,השלום/מר. תל חנן,1803.000000
נתניה עירוני,39523,32.326558,34.858630,ת. מרכזית נתניה,
ירושלים קווי צפון,1917,31.789983,35.213156,מלכי ישראל,
רמת הגולן,52248,32.841896,35.802223,צומת רמת מגשימים,3110.000000
חיפה עירוני,47964,32.812849,34.960642,המלך שלמה/אצל,1514.000000
מרחב נצרת ג'י.בי טורס,52522,32.811794,35.375282,מועדון קשישים,1938.000000
חדרה פרברי,40135,32.431761,34.915635,ב.צבי/אסירי ציון,4014.000000
חדרה-נתניה,40255,32.441581,34.932915,"מתחם מיקס/צה""ל",4011.000000
חדרה פרברי,42616,32.443927,34.881082,כפר הים/שד. בגין,4016.000000
חדרה פרברי,40761,32.439317,34.907018,דוד שמעוני/פרנק,4010.000000
חדרה-נתניה,46171,32.472897,34.990498,המייסדים/אחוזה,3916.000000
חיפה עירוני,41157,32.832047,34.984848,"בי""ח רמב""ם",1502.000000
ירושלים-ב.ברק קו 402,20162,32.096800,34.829286,אבו חצירא/הירקון,
חדרה-נתניה,46043,32.518124,34.941397,ד. העלייה/היסמין,3907.000000
אשדוד עירוני,32179,31.794622,34.715708,החרוב/הרימון,
"מתמ""ז-קריות",41613,32.848081,35.064359,"יוספטל/צה""ל",509.000000
"מתמ""ז-קריות",47891,32.843069,35.073528,"צה""ל/חבצלת",505.000000
תל אביב-גליל עמקים,59045,32.780029,35.517471,"הנשיא ויצמן/שז""ר",3520.000000
חדרה פרברי,46171,32.472870,34.990562,המייסדים/אחוזה,3916.000000
"רשל""צ עירוני",34913,32.005325,34.835016,בגין/מ.ח.חשמל,
"מתמ""ז-קריות",42236,32.797977,35.095837,קלאוזנר/מ.אביבים,909.000000
שרון חולון מרחבי,26894,32.160005,34.842427,בן גוריון/רב קוק,
חיפה עירוני,43064,32.776488,35.040464,בר יהודה/הביטחון,1816.000000
"מתמ""ז-קריות",41433,32.860713,35.098716,שדרות חן/בורלא,702.000000
הגליל,55773,32.855358,35.186020,כיכר השעון,412.000000
ירושלים מרכז,9951,31.801369,35.214325,הרטום/גולדה מאיר,
חיפה עירוני,47380,32.813955,35.125542,הארי השואג/שפיצר,901.000000
חיפה עירוני,43127,32.753208,35.098255,הכלניות/הרקפות,1107.000000
חיפה עירוני,43174,32.806727,35.004681,השומר/הקישון,1409.000000
העמקים,40421,32.553548,34.957132,רמת הנדיב/652,2505.000000
כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,53051,32.905695,35.298343,מורד הגיא/חבצלת,327.000000
חיפה עירוני,41227,32.800316,34.999102,חנה סנש,1632.000000
כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,55139,32.923800,35.297458,ת. רכבת כרמיאל,326.000000
חיפה עירוני,41216,32.783628,35.024196,הרב מימון/שמעוני,1714.000000
מרחב נצרת ג'י.בי טורס,58466,32.717092,35.266937,שכונה מזרחית א,1907.000000
חיפה עירוני,41175,32.787914,34.998710,קרן היסוד/רופין,1614.000000
העמקים,57200,32.800549,35.521062,"לח""י/מורן",3514.000000
חולון עירוני ומטרופוליני+תחרות חולון,33829,32.022570,34.795624,פרופ' שור/הפלד,
"מתמ""ז-קריות",40340,32.810877,35.092094,"ביל""ו",904.000000
אשדוד-אשקלון-ירושלים,640,31.800363,35.126202,מחלף חמד,
חיפה עירוני,42092,32.821200,34.983866,רוטשילד/אלנבי,1506.000000
שרון חולון מרחבי,26831,32.144668,34.842815,ש.ביאליק/עירייה,
חיפה עירוני,40970,32.777309,34.999397,אבא חושי/אינשטין,1621.000000
חיפה עירוני,41275,32.801088,35.011011,יד לבנים/גיבורים,1723.000000
חיפה עירוני,41422,32.840180,35.089018,שב. ישראל/זבולון,705.000000
"מתמ""ז-קריות",41434,32.853279,35.098261,חיים/הרצל,703.000000
"מתמ""ז-קריות",41918,32.860839,35.096220,שדרות חן/יוספטל,702.000000
חדרה-נתניה,40758,32.501316,34.928539,צ.אור עקיבא לצפ',3921.000000
חדרה-נתניה,42626,32.448014,34.910026,אזור תעשיה דרומי,4007.000000
העמקים,46942,32.712070,35.104733,רכבת העמק/מזרח,2206.000000
הגליל,50071,32.961203,35.217879,"בי""ס חדשני ג'",210.000000
חדרה-נתניה,43461,32.441551,34.897739,י.שמיר/משה אדד,4010.000000
ירושלים-שפלה,63903,31.835461,34.977417,צומת חטיבה שבע,
העמקים,55334,32.643375,35.350582,מסעף דברת,3604.000000
ירושלים קווי צפון,6066,31.804229,35.229817,ששת הימים,
"מתמ""ז-קריות",42162,32.804705,35.003251,הרצל/זבולון,1410.000000
חיפה עירוני,47369,32.766287,35.039348,"בי""ס רמות יצחק",1805.000000
העמקים,55360,32.682663,35.237015,ניצנים/חימר,2105.000000
הגליל,50038,33.005867,35.092575,וייצמן/ישורון,106.000000
רמת הגולן,52800,32.801421,35.744456,מסעף אלי עד,3111.000000
העמקים,40969,32.778416,34.994148,אבא חושי/ווטסון,1619.000000
הגליל,50257,33.008869,35.110634,שד.בן צבי/הזיתים,112.000000
שרון,37150,32.187031,34.938809,הנביאים/ישעיהו,
ירושלים קווי צפון,336,31.821372,35.199814,רמות/סולם יעקב,
הנגב,27084,32.123700,34.854752,מחלף מורשה,
שרון,26894,32.160005,34.842427,בן גוריון/רב קוק,
מרחב נצרת ג'י.בי טורס,54138,32.682816,35.274488,יפיע/מרכז,1933.000000
עוטף ירושלים,39707,32.123156,34.937483,צ.רכבת ראש העין,
רכבת קלה ירושלים,1760,31.837021,35.234051,מזל קשת,
ירושלים צפון-ציר מזרחי,56736,32.713082,35.337211,מרכזה/בית עלמין,2001.000000
הגליל,59994,32.930824,35.268974,קופת חולים כללית,315.000000
חדרה פרברי,47406,32.445024,34.925520,"הגיבורים/אצ""ל",4011.000000
הגליל,50244,33.022782,35.109149,החלוץ/יהודה מכבי,104.000000
חיפה עירוני,46213,32.755623,35.103512,החרוב/הנרקיסים,1104.000000
העמקים,57187,32.794358,35.536802,גוש עציון/תל חי,3515.000000
בקעת אונו אלעד,20162,32.096800,34.829286,אבו חצירא/הירקון,
הגליל,50255,32.968427,35.494374,גן המצודה,3314.000000
רחובות פרברי,30993,31.956223,34.898010,ת. מרכזית לוד,
תל אביב-גליל עמקים,57002,32.788870,35.541660,ד.גדוד ברק/הירדן,3516.000000
הגליל,56533,33.003811,35.101299,קניון ארנה,105.000000
שרון,27084,32.123700,34.854752,מחלף מורשה,
הגליל,50153,33.025910,35.102488,ד. בן גאון/ק.ק.ל,111.000000
חדרה-נתניה,40410,32.447533,34.955871,צ.גרנות/גן שמואל,4003.000000
רחובות פרברי,31676,32.030688,34.866470,העצמאות-מ. מסחרי,
פתח תקוה-ראש העין,20162,32.096800,34.829286,אבו חצירא/הירקון,
הגליל,57538,32.933523,35.084202,דושניצקי/ברלב,216.000000
הגליל,50049,33.009288,35.093370,וייצמן/המייסדים,106.000000
קווי נצרת – שאמ,58939,32.695858,35.287589,"בי""ס אל-מוטראן",1930.000000
רמת הגולן,51249,32.765722,35.666382,כפר חרוב הרחבה,3111.000000
רמת הגולן,54263,32.843421,35.807421,רמת מגשימים מרכז,3110.000000
חיפה עירוני,42066,32.731657,35.049990,שכונת הבדואים,2301.000000
רכבת קלה ירושלים,6142,31.828953,35.238060,חיל האוויר,
כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,54204,32.922482,35.300674,צומת כרמיאל,326.000000
הגליל,54204,32.923977,35.306576,צומת כרמיאל,338.000000
חדרה-נתניה,40761,32.439317,34.907018,דוד שמעוני/פרנק,4010.000000
שרון חולון מרחבי,27084,32.123700,34.854752,מחלף מורשה,
קו אדום גוש דן,36185,32.016548,34.748405,בנימין,
תל אביב,20162,32.096800,34.829286,אבו חצירא/הירקון,
שרון,28596,32.098019,34.783469,אבן גבירול/רוקח,
הגליל,53631,32.933017,35.144335,אלג'למה,235.000000
קווי נצרת - נסיעות ותיירות,54230,32.699872,35.208477,צומת נהלל,2112.000000
כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,54241,32.789138,35.512023,צומת מצפה,3511.000000
קווי נצרת - נסיעות ותיירות,54204,32.923828,35.303738,צומת כרמיאל,338.000000
רחובות פרברי,34330,31.987644,34.788180,חנה סנש/אנילביץ,
אשכול דרומי,19579,31.076483,35.027268,התפוצות/יצחק שדה,
חיפה עירוני,40938,32.763130,35.047634,החלוצים/האילנות,1807.000000
חיפה פרברי,40813,32.558399,34.961613,התירוש/הגת,2504.000000
תל אביב-גליל עמקים,57124,32.797329,35.522832,שד. בגין/וינגייט,3514.000000
חדרה-נתניה,48021,32.505681,35.043321,אלירמוק,3820.000000
"מתמ""ז-קריות",42710,32.837121,35.103701,דרך בגין/יקינטון,725.000000
הגליל,54252,32.910972,35.277235,מחלף מוטה גור,304.000000
חיפה עירוני,42298,32.772975,35.030297,"המרגנית/צה""ל",1805.000000
חדרה פרברי,40351,32.416062,34.952770,השיקמה/התאנים,4004.000000
חיפה עירוני,41897,32.800875,35.000091,ליאון בלום,1418.000000
חיפה עירוני,47370,32.778459,35.003729,סחלב א,1617.000000
חיפה עירוני,43038,32.770237,35.047221,השלום/מר. תל חנן,1803.000000
חדרה-נתניה,46087,32.592377,34.955058,פוריידיס 8,2422.000000
העמקים,56736,32.713082,35.337211,מרכזה/בית עלמין,2001.000000
העמקים,55003,32.625935,35.325034,א.גבירול/הנביאים,3609.000000
העמקים,51591,32.680771,35.204815,צומת ק.רמת דוד,2112.000000
"מתמ""ז-קריות",47469,32.860294,35.087334,"רפא""ל",501.000000
חיפה עירוני,41919,32.691863,34.941985,המייסדים/הסלע,2410.000000
חיפה עירוני,42552,32.785342,34.992605,הנטקה ג,1617.000000
"מתמ""ז-קריות",41422,32.840180,35.089018,שב. ישראל/זבולון,705.000000
חיפה עירוני,42336,32.806369,34.980673,דרך הים/אשכולות,1605.000000
שרון חולון מרחבי,20162,32.096800,34.829286,אבו חצירא/הירקון,
חיפה עירוני,42491,32.799425,35.009302,וינר/פאר,1724.000000
חיפה עירוני,42931,32.825579,34.962433,פייר קניג/העוגן,1510.000000
העמקים,52582,32.699762,35.207214,צומת נהלל,2112.000000
הגליל,54156,32.854261,35.333388,בריכה,3012.000000
חיפה עירוני,41308,32.827502,35.061701,דגניה/שד. ורבורג,804.000000
"מתמ""ז-קריות",42320,32.811982,35.128485,הרצוג/יצחק שדה,901.000000
מטרונית חיפה,47469,32.860294,35.087334,"רפא""ל",501.000000
קווי נצרת – שאמ,52112,32.743315,35.345815,חמאיסי וסים ב,1917.000000
קריית שמונה עירוני,56418,33.210149,35.567507,הרצל/טשרניחובסקי,3207.000000
חיפה עירוני,41044,32.815595,34.966865,דרך הים/דולב,1604.000000
חיפה עירוני,41959,32.760075,34.966910,הכלניות/זבוטנסקי,2404.000000
תל אביב-שרון-חיפה,40758,32.501423,34.928410,צ.אור עקיבא לצפ',3921.000000
תל אביב-גליל עמקים,51468,33.046749,35.572059,צומת יסוד המעלה,3210.000000
חיפה עירוני,41033,32.805062,34.980846,הצופים/שד. יצחק,1607.000000
"מתמ""ז-קריות",41665,32.799648,35.103014,עצמאות/בית וגן,910.000000
"מתמ""ז-קריות",47649,32.802775,35.111350,הציונות/ב.שם טוב,906.000000
"מתמ""ז-קריות",42011,32.848066,35.068613,קופת חולים/ליהמן,508.000000
חדרה-נתניה,40318,32.464388,34.950005,נשר/דוכיפת,3918.000000
העמקים,56832,32.698808,35.506353,מגרש כדורגל,3527.000000
שומרון,39744,32.311077,34.984558,צ.בארותיים לדרום,
רחובות פרברי,20162,32.096800,34.829286,אבו חצירא/הירקון,
חיפה עירוני,42447,32.775665,35.007786,ז. שניאור/בורלא,1715.000000
חדרה פרברי,40318,32.465351,34.949997,נשר/דוכיפת,3918.000000
העמקים,52259,32.656124,35.105888,הגיבורים/השיטה,2215.000000
הגליל,57815,33.069248,35.146763,"בי""ס ארז",101.000000
הגליל,50028,32.994263,35.091476,סחלב/הרצל,117.000000
העמקים,57012,32.876869,35.546345,צומת כפר נחום,3501.000000
תל אביב-גליל עמקים,55069,32.615003,35.299380,קאנטרי קלאב,3615.000000
העמקים,55069,32.615003,35.299380,קאנטרי קלאב,3615.000000
הגליל,50174,33.013592,35.105129,ק.גלויות/סירקין,112.000000
חדרה-נתניה,43681,32.443668,34.938725,"צה""ל",4005.000000
ירושלים עוטף מערב,640,31.800875,35.126999,מחלף חמד,
חדרה-נתניה,43587,32.506778,35.076116,"ביה""ס עארה",3817.000000
חדרה פרברי,46098,32.499737,35.067287,צומת ברטעה,3818.000000
העמקים,58242,32.620010,35.335907,ש.קונטיקט/החסידה,3609.000000
תל אביב-גליל עמקים,52154,32.680847,35.269758,יפיע/אל-אלמאניה,1933.000000
העמקים,57137,32.776268,35.513889,הרב קוק/ל.אשכול,3521.000000
העמקים,41907,32.706971,35.128985,'יזרעאל א,2205.000000
רכבת ישראל,17092,32.170334,34.901325,כפר סבא,
הגליל,51362,32.981819,35.541567,בן יוסף/חוני המע,3213.000000
שומרון,27084,32.123825,34.854668,מחלף מורשה,
"מתמ""ז-קריות",56259,32.847992,35.104774,שמר/מנור א,716.000000
העמקים,55605,32.635446,35.333154,שבעת המינים/תאנה,3612.000000
העמקים,54252,32.910477,35.277905,מחלף מוטה גור,332.000000
מרחב נצרת ג'י.בי טורס,52467,32.808193,35.364902,מרפאה,1938.000000
חדרה-נתניה,43354,32.466323,35.039955,דרך ארץ/אודם,3826.000000
חדרה-נתניה,43818,32.513546,35.160017,עין א נבי/אסכנדר,3812.000000
ירושלים מרכז,906,31.821750,35.190113,מירסקי/ג.מאיר,
העמקים,58146,32.784809,35.516938,'ירושלים א,3520.000000
העמקים,42460,32.710995,35.114799,כיכר קומפיין,2206.000000
העמקים,57314,32.865257,35.495394,מושב ליבנים,3502.000000
העמקים,57075,32.767447,35.550281,קבר רבי מאיר,3516.000000
