mode,ClusterName,StopCode,TAZ,nontransfer,transfer,all
bus,חדרה-נתניה,40285.000,2503,0.119,0.000,0.119
bus,חדרה-נתניה,40287.000,2506,3.786,0.000,3.786
bus,חדרה-נתניה,40290.000,4004,2.262,0.000,2.262
bus,חדרה-נתניה,40294.000,4004,0.595,0.000,0.595
bus,חדרה-נתניה,40297.000,1712,0.071,0.000,0.071
bus,חדרה-נתניה,40300.000,3904,7.762,0.095,7.857
bus,חדרה-נתניה,40301.000,3904,17.762,0.048,17.810
bus,חדרה-נתניה,40302.000,4004,0.143,0.000,0.143
bus,חדרה-נתניה,40303.000,4004,1.143,0.000,1.143
bus,חדרה-נתניה,40304.000,4004,0.143,0.000,0.143
bus,חדרה-נתניה,40305.000,3921,0.214,0.048,0.262
bus,חדרה-נתניה,40308.000,4004,0.262,0.000,0.262
bus,חדרה-נתניה,40310.000,3921,0.000,0.024,0.024
bus,חדרה-נתניה,40314.000,4004,0.833,0.000,0.833
bus,חדרה-נתניה,40318.000,3918,5.500,0.000,5.500
bus,חדרה-נתניה,40321.000,3921,0.429,0.024,0.452
bus,חדרה-נתניה,40322.000,1105,0.810,0.071,0.881
bus,חדרה-נתניה,40324.000,3918,1.429,0.000,1.429
bus,חדרה-נתניה,40330.000,4004,0.286,0.000,0.286
bus,חדרה-נתניה,40332.000,4004,0.119,0.000,0.119
bus,חדרה-נתניה,40335.000,3918,3.976,0.024,4.000
bus,חדרה-נתניה,40336.000,3912,3.238,0.071,3.310
bus,חדרה-נתניה,40339.000,2503,15.738,0.048,15.786
bus,חדרה-נתניה,40341.000,2503,5.500,0.024,5.524
bus,חדרה-נתניה,40343.000,2503,10.667,0.000,10.667
bus,חדרה-נתניה,40346.000,4004,0.024,0.000,0.024
bus,חדרה-נתניה,40349.000,3918,12.262,0.000,12.262
bus,חדרה-נתניה,40351.000,4004,0.119,0.000,0.119
bus,חדרה-נתניה,40355.000,3919,1.357,0.024,1.381
bus,חדרה-נתניה,40356.000,3918,16.810,0.143,16.952
bus,חדרה-נתניה,40358.000,3918,10.357,0.095,10.452
bus,חדרה-נתניה,40359.000,3905,0.262,0.000,0.262
bus,חדרה-נתניה,40360.000,3919,2.095,0.024,2.119
bus,חדרה-נתניה,40365.000,3905,0.524,0.024,0.548
bus,חדרה-נתניה,40366.000,2503,14.738,0.310,15.048
bus,חדרה-נתניה,40370.000,3918,3.452,0.024,3.476
bus,חדרה-נתניה,40381.000,2504,3.619,0.143,3.762
bus,חדרה-נתניה,40386.000,3918,1.071,0.024,1.095
bus,חדרה-נתניה,40390.000,2503,0.810,0.024,0.833
bus,חדרה-נתניה,40392.000,4004,0.738,0.071,0.810
bus,חדרה-נתניה,40396.000,3918,1.952,0.000,1.952
bus,חדרה-נתניה,40397.000,3919,3.024,0.000,3.024
bus,חדרה-נתניה,40401.000,2505,56.762,1.024,57.786
bus,חדרה-נתניה,40402.000,2505,9.190,0.357,9.548
bus,חדרה-נתניה,40403.000,4004,0.333,0.000,0.333
bus,חדרה-נתניה,40404.000,3905,0.619,0.000,0.619
bus,חדרה-נתניה,40407.000,3909,0.000,0.024,0.024
bus,חדרה-נתניה,40408.000,3918,7.524,0.024,7.548
bus,חדרה-נתניה,40409.000,3904,4.905,0.595,5.500
bus,חדרה-נתניה,40410.000,4003,11.286,0.238,11.524
bus,חדרה-נתניה,40411.000,3909,27.929,0.071,28.000
bus,חדרה-נתניה,40413.000,3909,35.667,0.000,35.667
bus,חדרה-נתניה,40415.000,3905,0.048,0.000,0.048
bus,חדרה-נתניה,40420.000,4003,8.500,0.429,8.929
bus,חדרה-נתניה,40421.000,2505,4.238,0.000,4.238
bus,חדרה-נתניה,40423.000,2505,0.357,0.000,0.357
bus,חדרה-נתניה,40424.000,3907,6.238,1.405,7.643
bus,חדרה-נתניה,40427.000,3905,0.548,0.000,0.548
bus,חדרה-נתניה,40428.000,3918,0.524,0.000,0.524
bus,חדרה-נתניה,40429.000,3904,3.333,1.786,5.119
bus,חדרה-נתניה,40431.000,3909,21.595,0.000,21.595
bus,חדרה-נתניה,40433.000,2504,7.500,0.000,7.500
bus,חדרה-נתניה,40437.000,2505,1.833,0.048,1.881
bus,חדרה-נתניה,40441.000,3918,4.405,0.143,4.548
bus,חדרה-נתניה,40446.000,3918,6.810,0.095,6.905
bus,חדרה-נתניה,40447.000,3919,2.738,0.000,2.738
bus,חדרה-נתניה,40449.000,3919,0.143,0.000,0.143
bus,חדרה-נתניה,40450.000,2504,2.881,0.000,2.881
bus,חדרה-נתניה,40451.000,2504,9.381,0.262,9.643
bus,חדרה-נתניה,40452.000,4003,0.976,0.048,1.024
bus,חדרה-נתניה,40453.000,3918,9.095,0.214,9.310
bus,חדרה-נתניה,40457.000,4003,1.571,0.119,1.690
bus,חדרה-נתניה,40458.000,3917,1.667,0.714,2.381
bus,חדרה-נתניה,40461.000,3825,75.190,1.000,76.190
bus,חדרה-נתניה,40462.000,3918,0.048,0.000,0.048
bus,חדרה-נתניה,40463.000,3917,0.095,0.000,0.095
bus,חדרה-נתניה,40465.000,4001,6.190,0.024,6.214
bus,חדרה-נתניה,40468.000,3918,4.429,0.000,4.429
bus,חדרה-נתניה,40469.000,3826,20.333,0.262,20.595
bus,חדרה-נתניה,40470.000,3918,3.143,0.095,3.238
bus,חדרה-נתניה,40471.000,3826,15.929,0.167,16.095
bus,חדרה-נתניה,40472.000,3918,6.024,0.000,6.024
bus,חדרה-נתניה,40473.000,3826,29.429,0.024,29.452
bus,חדרה-נתניה,40474.000,3918,0.429,0.024,0.452
bus,חדרה-נתניה,40475.000,3826,35.786,0.143,35.929
bus,חדרה-נתניה,40476.000,3918,0.262,0.000,0.262
bus,חדרה-נתניה,40477.000,3826,11.619,0.048,11.667
bus,חדרה-נתניה,40479.000,3826,12.000,0.167,12.167
bus,חדרה-נתניה,40482.000,3826,14.381,0.071,14.452
bus,חדרה-נתניה,40483.000,3917,7.452,0.167,7.619
bus,חדרה-נתניה,40486.000,3917,10.905,0.024,10.929
bus,חדרה-נתניה,40487.000,3826,9.286,0.190,9.476
bus,חדרה-נתניה,40488.000,3917,8.976,0.024,9.000
bus,חדרה-נתניה,40489.000,3919,7.762,0.024,7.786
bus,חדרה-נתניה,40490.000,3826,11.214,0.214,11.429
bus,חדרה-נתניה,40491.000,3826,33.738,0.619,34.357
bus,חדרה-נתניה,40492.000,3826,28.476,0.262,28.738
bus,חדרה-נתניה,40494.000,3917,0.857,0.024,0.881
bus,חדרה-נתניה,40496.000,3825,9.571,0.167,9.738
bus,חדרה-נתניה,40500.000,3825,37.595,0.119,37.714
bus,חדרה-נתניה,40504.000,3919,1.571,0.143,1.714
bus,חדרה-נתניה,40510.000,3917,3.524,0.024,3.548
bus,חדרה-נתניה,40513.000,3917,13.405,0.048,13.452
bus,חדרה-נתניה,40519.000,3919,10.714,1.167,11.881
bus,חדרה-נתניה,40521.000,3917,32.357,3.905,36.262
bus,חדרה-נתניה,40528.000,3919,15.095,2.190,17.286
bus,חדרה-נתניה,40532.000,3825,11.667,0.071,11.738
bus,חדרה-נתניה,40533.000,3919,57.048,2.548,59.595
bus,חדרה-נתניה,40537.000,3825,42.214,0.429,42.643
bus,חדרה-נתניה,40541.000,3917,12.357,0.000,12.357
bus,חדרה-נתניה,40544.000,3917,7.857,0.095,7.952
bus,חדרה-נתניה,40545.000,3917,12.048,0.071,12.119
bus,חדרה-נתניה,40547.000,3825,7.119,0.071,7.190
bus,חדרה-נתניה,40551.000,2503,0.024,0.000,0.024
bus,חדרה-נתניה,40555.000,3917,1.000,0.000,1.000
bus,חדרה-נתניה,40557.000,3917,1.119,0.119,1.238
bus,חדרה-נתניה,40558.000,3825,43.119,0.071,43.190
bus,חדרה-נתניה,40569.000,3916,0.024,0.000,0.024
bus,חדרה-נתניה,40570.000,3901,0.905,0.000,0.905
bus,חדרה-נתניה,40571.000,3828,4.571,0.000,4.571
bus,חדרה-נתניה,40575.000,4002,32.048,2.619,34.667
bus,חדרה-נתניה,40579.000,3901,0.976,0.000,0.976
bus,חדרה-נתניה,40581.000,3901,0.500,0.000,0.500
bus,חדרה-נתניה,40582.000,4002,3.143,3.214,6.357
bus,חדרה-נתניה,40585.000,4002,0.310,0.000,0.310
bus,חדרה-נתניה,40586.000,4022,0.524,0.000,0.524
bus,חדרה-נתניה,40588.000,3903,0.429,0.000,0.429
bus,חדרה-נתניה,40589.000,4002,0.976,0.000,0.976
bus,חדרה-נתניה,40592.000,4002,0.143,0.071,0.214
bus,חדרה-נתניה,40598.000,4002,1.190,0.000,1.190
bus,חדרה-נתניה,40599.000,3903,7.357,0.000,7.357
bus,חדרה-נתניה,40600.000,4019,0.976,0.024,1.000
bus,חדרה-נתניה,40601.000,4002,0.095,0.000,0.095
bus,חדרה-נתניה,40602.000,4017,0.952,0.000,0.952
bus,חדרה-נתניה,40606.000,3903,0.024,0.000,0.024
bus,חדרה-נתניה,40607.000,4022,0.262,0.000,0.262
bus,חדרה-נתניה,40608.000,3903,0.429,0.000,0.429
bus,חדרה-נתניה,40610.000,3903,6.524,0.000,6.524
bus,חדרה-נתניה,40612.000,3903,1.310,0.000,1.310
bus,חדרה-נתניה,40613.000,3902,0.905,0.000,0.905
bus,חדרה-נתניה,40615.000,4022,0.048,0.000,0.048
bus,חדרה-נתניה,40619.000,4022,0.071,0.000,0.071
bus,חדרה-נתניה,40622.000,4022,0.143,0.000,0.143
bus,חדרה-נתניה,40623.000,3903,12.667,0.024,12.690
bus,חדרה-נתניה,40624.000,4020,0.619,0.000,0.619
bus,חדרה-נתניה,40625.000,3903,0.762,0.000,0.762
bus,חדרה-נתניה,40628.000,3903,13.071,0.024,13.095
bus,חדרה-נתניה,40630.000,3903,0.024,0.000,0.024
bus,חדרה-נתניה,40635.000,4020,2.952,0.000,2.952
bus,חדרה-נתניה,40636.000,3903,13.214,0.000,13.214
bus,חדרה-נתניה,40637.000,3903,8.738,0.000,8.738
bus,חדרה-נתניה,40638.000,4002,4.762,0.238,5.000
bus,חדרה-נתניה,40642.000,3903,0.286,0.000,0.286
bus,חדרה-נתניה,40643.000,4020,0.024,0.000,0.024
bus,חדרה-נתניה,40644.000,4001,0.024,0.000,0.024
bus,חדרה-נתניה,40645.000,4002,0.667,0.024,0.690
bus,חדרה-נתניה,40646.000,4001,1.786,0.000,1.786
bus,חדרה-נתניה,40649.000,4002,0.214,0.024,0.238
bus,חדרה-נתניה,40650.000,3901,0.333,0.000,0.333
bus,חדרה-נתניה,40651.000,3825,24.381,0.429,24.810
bus,חדרה-נתניה,40652.000,4001,0.048,0.000,0.048
bus,חדרה-נתניה,40653.000,4001,0.500,0.000,0.500
bus,חדרה-נתניה,40654.000,4002,0.810,0.024,0.833
bus,חדרה-נתניה,40658.000,4002,0.214,0.024,0.238
bus,חדרה-נתניה,40659.000,3826,1.452,0.000,1.452
bus,חדרה-נתניה,40661.000,3826,0.262,0.000,0.262
bus,חדרה-נתניה,40662.000,3823,14.881,0.190,15.071
bus,חדרה-נתניה,40665.000,4022,1.095,0.000,1.095
bus,חדרה-נתניה,40667.000,4001,0.000,0.048,0.048
bus,חדרה-נתניה,40668.000,4001,10.476,0.548,11.024
bus,חדרה-נתניה,40669.000,3917,1.976,0.071,2.048
bus,חדרה-נתניה,40672.000,4001,0.190,0.048,0.238
bus,חדרה-נתניה,40674.000,4001,0.310,0.000,0.310
bus,חדרה-נתניה,40675.000,3917,10.643,0.000,10.643
bus,חדרה-נתניה,40676.000,3901,0.571,0.000,0.571
bus,חדרה-נתניה,40679.000,3805,248.095,37.286,285.381
bus,חדרה-נתניה,40683.000,4001,0.952,0.024,0.976
bus,חדרה-נתניה,40687.000,3831,0.024,0.000,0.024
bus,חדרה-נתניה,40688.000,4001,0.095,0.000,0.095
bus,חדרה-נתניה,40690.000,4001,0.714,0.000,0.714
bus,חדרה-נתניה,40692.000,3901,0.310,0.000,0.310
bus,חדרה-נתניה,40694.000,4018,1.452,0.000,1.452
bus,חדרה-נתניה,40697.000,4019,1.357,0.071,1.429
bus,חדרה-נתניה,40701.000,4018,5.167,0.048,5.214
bus,חדרה-נתניה,40705.000,4019,2.738,0.071,2.810
bus,חדרה-נתניה,40707.000,3901,0.810,0.000,0.810
bus,חדרה-נתניה,40711.000,4018,2.048,0.119,2.167
bus,חדרה-נתניה,40713.000,4017,9.976,0.071,10.048
bus,חדרה-נתניה,40716.000,4019,0.119,0.000,0.119
bus,חדרה-נתניה,40717.000,4018,0.143,0.024,0.167
bus,חדרה-נתניה,40722.000,4021,0.095,0.024,0.119
bus,חדרה-נתניה,40723.000,3826,8.214,0.000,8.214
bus,חדרה-נתניה,40724.000,4018,0.667,0.000,0.667
bus,חדרה-נתניה,40728.000,4021,1.048,0.000,1.048
bus,חדרה-נתניה,40730.000,4017,15.024,0.071,15.095
bus,חדרה-נתניה,40732.000,4020,8.119,0.286,8.405
bus,חדרה-נתניה,40735.000,4020,1.381,0.119,1.500
bus,חדרה-נתניה,40741.000,3827,0.071,0.000,0.071
bus,חדרה-נתניה,40744.000,4017,0.429,0.000,0.429
bus,חדרה-נתניה,40745.000,4017,1.071,0.000,1.071
bus,חדרה-נתניה,40746.000,4017,0.405,0.000,0.405
bus,חדרה-נתניה,40748.000,4017,0.048,0.000,0.048
bus,חדרה-נתניה,40749.000,4017,0.024,0.000,0.024
bus,חדרה-נתניה,40750.000,3907,6.643,0.024,6.667
bus,חדרה-נתניה,40752.000,4010,16.048,0.619,16.667
bus,חדרה-נתניה,40753.000,2503,6.524,0.000,6.524
bus,חדרה-נתניה,40755.000,2504,9.524,0.048,9.571
bus,חדרה-נתניה,40757.000,3921,9.310,0.810,10.119
bus,חדרה-נתניה,40758.000,3921,0.738,0.071,0.810
bus,חדרה-נתניה,40759.000,4014,0.500,0.024,0.524
bus,חדרה-נתניה,40760.000,4010,11.429,0.500,11.929
bus,חדרה-נתניה,40761.000,4010,10.333,0.095,10.429
bus,חדרה-נתניה,40772.000,4010,4.310,0.190,4.500
bus,חדרה-נתניה,40773.000,4015,0.214,0.000,0.214
bus,חדרה-נתניה,40785.000,4014,0.024,0.000,0.024
bus,חדרה-נתניה,40796.000,3919,0.714,0.000,0.714
bus,חדרה-נתניה,40797.000,3916,0.143,0.000,0.143
bus,חדרה-נתניה,40803.000,2504,1.643,0.000,1.643
bus,חדרה-נתניה,40804.000,2505,37.095,0.548,37.643
bus,חדרה-נתניה,40806.000,2504,4.762,0.000,4.762
bus,חדרה-נתניה,40810.000,2503,0.024,0.000,0.024
bus,חדרה-נתניה,40811.000,2503,0.405,0.048,0.452
bus,חדרה-נתניה,40817.000,2503,1.500,0.000,1.500
bus,חדרה-נתניה,40818.000,2503,1.214,0.071,1.286
bus,חדרה-נתניה,40819.000,2503,0.024,0.000,0.024
bus,חדרה-נתניה,40820.000,3907,32.667,4.357,37.024
bus,חדרה-נתניה,40821.000,3904,20.524,0.357,20.881
bus,חדרה-נתניה,40823.000,3904,5.524,0.048,5.571
bus,חדרה-נתניה,40826.000,3907,12.976,0.762,13.738
bus,חדרה-נתניה,40827.000,3907,15.571,0.262,15.833
bus,חדרה-נתניה,40831.000,2427,1.619,0.024,1.643
bus,חדרה-נתניה,40832.000,2427,0.071,0.000,0.071
bus,חדרה-נתניה,40834.000,2411,0.143,0.000,0.143
bus,חדרה-נתניה,40835.000,2411,1.167,0.000,1.167
bus,חדרה-נתניה,40837.000,2411,0.548,0.000,0.548
bus,חדרה-נתניה,40838.000,2411,0.833,0.024,0.857
bus,חדרה-נתניה,40839.000,2425,0.048,0.000,0.048
bus,חדרה-נתניה,40840.000,2425,0.786,0.024,0.810
bus,חדרה-נתניה,40841.000,2417,0.262,0.000,0.262
bus,חדרה-נתניה,40842.000,2417,0.167,0.024,0.190
bus,חדרה-נתניה,40843.000,2417,3.905,0.190,4.095
bus,חדרה-נתניה,40844.000,2427,0.024,0.000,0.024
bus,חדרה-נתניה,40845.000,2425,0.048,0.000,0.048
bus,חדרה-נתניה,40846.000,2425,0.857,0.000,0.857
bus,חדרה-נתניה,40847.000,2419,0.071,0.000,0.071
bus,חדרה-נתניה,40848.000,2419,1.929,0.000,1.929
bus,חדרה-נתניה,40850.000,2419,0.024,0.000,0.024
bus,חדרה-נתניה,40851.000,2413,0.310,0.000,0.310
bus,חדרה-נתניה,40852.000,2412,0.048,0.000,0.048
bus,חדרה-נתניה,40855.000,4017,15.310,0.048,15.357
bus,חדרה-נתניה,40856.000,4018,3.167,0.286,3.452
bus,חדרה-נתניה,40857.000,4019,1.119,0.262,1.381
bus,חדרה-נתניה,40868.000,3810,0.167,0.024,0.190
bus,חדרה-נתניה,40869.000,3810,0.357,0.048,0.405
bus,חדרה-נתניה,40870.000,3805,3.024,0.048,3.071
bus,חדרה-נתניה,40873.000,3810,4.476,0.048,4.524
bus,חדרה-נתניה,40874.000,3806,0.881,0.000,0.881
bus,חדרה-נתניה,40897.000,2420,0.548,0.048,0.595
bus,חדרה-נתניה,40900.000,2401,0.143,0.000,0.143
bus,חדרה-נתניה,40957.000,2401,0.024,0.000,0.024
bus,חדרה-נתניה,40958.000,2401,0.119,0.000,0.119
bus,חדרה-נתניה,40964.000,1517,0.095,0.000,0.095
bus,חדרה-נתניה,40965.000,1518,0.119,0.000,0.119
bus,חדרה-נתניה,40968.000,3914,0.571,0.000,0.571
bus,חדרה-נתניה,41186.000,1715,0.024,0.000,0.024
bus,חדרה-נתניה,41200.000,1718,0.143,0.000,0.143
bus,חדרה-נתניה,41205.000,1718,0.143,0.000,0.143
bus,חדרה-נתניה,41382.000,3919,11.929,0.000,11.929
bus,חדרה-נתניה,41452.000,3918,0.524,0.024,0.548
bus,חדרה-נתניה,41453.000,3918,0.214,0.024,0.238
bus,חדרה-נתניה,41454.000,2411,0.071,0.048,0.119
bus,חדרה-נתניה,41455.000,2409,0.786,0.000,0.786
bus,חדרה-נתניה,41456.000,2409,0.738,0.000,0.738
bus,חדרה-נתניה,41457.000,2302,0.024,0.000,0.024
bus,חדרה-נתניה,41458.000,2426,2.167,0.000,2.167
bus,חדרה-נתניה,41467.000,2301,0.024,0.000,0.024
bus,חדרה-נתניה,41472.000,4017,0.976,0.000,0.976
bus,חדרה-נתניה,41485.000,3913,0.643,0.048,0.690
bus,חדרה-נתניה,41492.000,3811,5.929,0.095,6.024
bus,חדרה-נתניה,41493.000,3811,1.262,0.000,1.262
bus,חדרה-נתניה,41494.000,3811,8.262,0.024,8.286
bus,חדרה-נתניה,41495.000,3811,2.429,0.048,2.476
bus,חדרה-נתניה,41497.000,3811,5.857,0.000,5.857
bus,חדרה-נתניה,41499.000,3811,0.929,0.000,0.929
bus,חדרה-נתניה,41500.000,3811,5.405,0.048,5.452
bus,חדרה-נתניה,41511.000,1810,0.048,0.000,0.048
bus,חדרה-נתניה,41622.000,2419,0.238,0.000,0.238
bus,חדרה-נתניה,41643.000,2419,0.024,0.000,0.024
bus,חדרה-נתניה,41680.000,3919,11.357,0.048,11.405
bus,חדרה-נתניה,41694.000,4010,2.690,0.048,2.738
bus,חדרה-נתניה,41705.000,3907,1.262,0.071,1.333
bus,חדרה-נתניה,41711.000,4007,4.500,0.000,4.500
bus,חדרה-נתניה,41737.000,4021,3.548,1.000,4.548
bus,חדרה-נתניה,41738.000,4021,0.048,0.000,0.048
bus,חדרה-נתניה,41739.000,4022,0.071,0.000,0.071
bus,חדרה-נתניה,41740.000,4021,0.190,0.000,0.190
bus,חדרה-נתניה,41784.000,2412,0.905,0.000,0.905
bus,חדרה-נתניה,41788.000,4014,26.929,0.286,27.214
bus,חדרה-נתניה,41794.000,3919,8.738,0.119,8.857
bus,חדרה-נתניה,41820.000,2419,0.048,0.000,0.048
bus,חדרה-נתניה,41821.000,2419,0.167,0.000,0.167
bus,חדרה-נתניה,41832.000,1806,0.048,0.000,0.048
bus,חדרה-נתניה,41860.000,3919,0.738,0.000,0.738
bus,חדרה-נתניה,41861.000,3918,1.262,0.000,1.262
bus,חדרה-נתניה,41890.000,2413,0.048,0.000,0.048
bus,חדרה-נתניה,41891.000,2413,0.405,0.000,0.405
bus,חדרה-נתניה,41903.000,1805,0.095,0.000,0.095
bus,חדרה-נתניה,41943.000,3912,6.214,0.024,6.238
bus,חדרה-נתניה,41971.000,4014,3.429,0.000,3.429
bus,חדרה-נתניה,42004.000,2503,2.476,0.000,2.476
bus,חדרה-נתניה,42005.000,2504,0.167,0.000,0.167
bus,חדרה-נתניה,42009.000,2503,18.357,0.357,18.714
bus,חדרה-נתניה,42031.000,3831,1.071,0.000,1.071
bus,חדרה-נתניה,42037.000,2505,1.238,0.000,1.238
bus,חדרה-נתניה,42049.000,3919,13.857,0.000,13.857
bus,חדרה-נתניה,42058.000,3918,0.024,0.000,0.024
bus,חדרה-נתניה,42061.000,3918,2.262,0.000,2.262
bus,חדרה-נתניה,42064.000,2307,0.024,0.000,0.024
bus,חדרה-נתניה,42066.000,2301,0.024,0.000,0.024
bus,חדרה-נתניה,42084.000,3823,0.286,0.000,0.286
bus,חדרה-נתניה,42102.000,4021,30.333,1.952,32.286
bus,חדרה-נתניה,42133.000,4010,0.881,0.000,0.881
bus,חדרה-נתניה,42141.000,2504,1.524,0.024,1.548
bus,חדרה-נתניה,42154.000,2422,0.214,0.000,0.214
bus,חדרה-נתניה,42183.000,1816,0.048,0.000,0.048
bus,חדרה-נתניה,42218.000,4010,1.619,0.024,1.643
bus,חדרה-נתניה,42220.000,4010,24.333,0.714,25.048
bus,חדרה-נתניה,42235.000,3830,13.833,0.119,13.952
bus,חדרה-נתניה,42250.000,4014,0.048,0.000,0.048
bus,חדרה-נתניה,42270.000,3919,6.333,0.000,6.333
bus,חדרה-נתניה,42271.000,3919,5.929,0.000,5.929
bus,חדרה-נתניה,42276.000,4004,0.595,0.000,0.595
bus,חדרה-נתניה,42286.000,2421,0.262,0.000,0.262
bus,חדרה-נתניה,42287.000,2412,2.286,0.000,2.286
bus,חדרה-נתניה,42315.000,1221,2.571,0.238,2.810
bus,חדרה-נתניה,42350.000,4007,0.429,0.024,0.452
bus,חדרה-נתניה,42362.000,1517,8.262,1.071,9.333
bus,חדרה-נתניה,42427.000,3917,4.786,0.167,4.952
bus,חדרה-נתניה,42465.000,4007,2.143,0.167,2.310
bus,חדרה-נתניה,42501.000,1517,0.024,0.000,0.024
bus,חדרה-נתניה,42502.000,1517,0.214,0.048,0.262
bus,חדרה-נתניה,42505.000,3921,0.619,0.024,0.643
bus,חדרה-נתניה,42529.000,3918,7.786,0.143,7.929
bus,חדרה-נתניה,42533.000,3918,0.524,0.000,0.524
bus,חדרה-נתניה,42563.000,3830,24.000,0.095,24.095
bus,חדרה-נתניה,42573.000,4021,0.095,0.000,0.095
bus,חדרה-נתניה,42626.000,4007,4.167,0.190,4.357
bus,חדרה-נתניה,42656.000,2413,0.024,0.000,0.024
bus,חדרה-נתניה,42724.000,4007,4.714,0.238,4.952
bus,חדרה-נתניה,42752.000,2503,5.167,0.000,5.167
bus,חדרה-נתניה,42920.000,4010,1.238,0.024,1.262
bus,חדרה-נתניה,42962.000,2419,0.500,0.000,0.500
bus,חדרה-נתניה,42963.000,2419,0.429,0.119,0.548
