stop_id,stop_code,stop_name,x,y,TAZ
49326,40104,ת. מרכזית חדרה,192112.2,704730.1,4015
49330,40104,ת. מרכזית חדרה,192112.2,704730.1,4015
49338,56665,15/1506,229818.1,763960.1,3424
49339,56666,8655/15,229415.5,764085.8,3424
49349,56667,15/1506,229773.3,764031.2,3424
49362,56668,מסעף בית ג'אן/כביש 864,233311.6,762338.5,3408
49363,56670,דוד אלעזר ,248262.5,743315.6,3520
49385,56671,המברג/הרב אלישיב,247073.0,743346.8,3520
49470,56672,מנזר סנטה אנה,226150.6,739680.7,2101
49485,56676,כמאל ג'ונבלאט/כביש 500,215752.3,746241.9,407
49499,56674,הצפצפה/הרימון,251199.8,765930.5,3213
49508,56675,הרימון/הצפצפה,251151.7,765896.4,3213
49512,56673,הרימון/הזית,251164.0,766235.1,3213
49514,56677,א שייח' אמין טריף/שייח' אחמד כניפס,215644.1,745737.2,408
49516,56678,אלבחר/סעד כניפס,214974.7,745895.4,408
49528,56880,אופק/קישון,226519.1,724077.9,3619
49529,56680,יצחק שמיר/פרדה יזזאו אקלום,229859.3,726950.6,3612
49530,56729,שיבולים/בציר,228336.4,724040.4,3615
49532,56693,שדרות רובע יזרעאל/חביבה רייק,229865.8,724685.5,3614
49533,56879,הקונגרס הציוני/יהושע חנקין,226559.7,724016.8,3619
49534,56679,יצחק שמיר/קייס מולוגטה אדיסו טסמה,229910.4,727002.5,3612
49536,56691,בי''ס רימונים/חביבה רייק,229852.4,724822.6,3614
49537,56698,שדרות רובע יזרעאל/שושנה דמארי,229825.1,724637.5,3614
49538,56868,שיבולים/יצחק נבון,228345.3,724209.5,3615
49539,56875,אשל/דובדבן,227512.7,724893.5,3615
49540,56884,האומן/הנפח,252042.8,765503.4,3213
49541,56873,החורש/ציפורן,227679.0,724901.3,3615
49542,56882,המסגר/הזגג,252094.0,766003.3,3213
49543,56883,המסגר/הנגר,251932.4,765580.0,3213
49544,56690,יצחק שמיר/הרב דב הכהן קוק,229689.2,726598.5,3615
49545,56876,אשכול פיס/חטיבה תשע,227421.6,724976.9,3615
49546,56869,עמנואל מורנו/יסמין,228117.6,724877.6,3615
49547,56886,הלולב/יצחק שמיר,250864.1,764674.0,3213
49548,56871,החורש/אירוס,227936.2,724812.8,3615
49549,56872,החורש/עירית,227808.3,724846.4,3615
49550,56870,עמנואל מורנו/החורש,228075.9,724799.1,3615
49553,56685,יצחק שמיר,229748.1,726674.5,3612
49555,56881,משה שרת/המכבים,226374.5,723458.7,3619
49556,56724,שיבולים/כורש,228248.7,723823.9,3617
49557,56885,הזית/הצפצפה,251304.4,766003.7,3213
49558,56874,החורש/החמניה,227576.7,724926.1,3615
49559,56877,אשכול פיס/חטיבה תשע,227389.4,724862.5,3615
49560,56878,אשכול פיס/אשל,227460.5,724899.9,3615
49561,56746,יצחק נבון/שיבולים,228372.7,724266.1,3615
49562,56728,שיבולים/בציר,228358.0,724097.3,3615
49577,56889,ביה''ס מקיף משהד,230813.8,739467.1,1904
49588,56890,אלבסליה/עומר אלמכתאר,217135.1,746422.3,421
49593,56892,עבדאללה בהיג/תל אלדהב,216709.9,746415.7,406
49601,56893,עין עאפיה/עבלין,217819.9,746419.2,419
49602,56891,אלראהבאת/אלמוטראן חג'אר,216500.1,745479.1,407
49604,56920,עזר ויצמן/משה לוי,222197.2,732935.4,2103
49606,56903,בנה ביתך,232833.0,736776.0,1918
49608,56922,יצחק נבון/שבי ציון,222333.2,732732.4,2103
49609,56905,מנזלה גנים,233424.7,737031.9,1918
49610,56897,חיים נחמן ביאליק/הנשיא,253861.0,790730.9,3205
49611,43776,דרך יגאל ידין,203591.7,744515.5,1212
49612,56929,יצחק נבון/הרצל,221815.8,732603.5,2112
49613,56912,שבי ציון/אביטל,222788.4,733058.3,2103
49614,56930,מרכז ביג/שדרות הבנים,221669.3,733080.5,2112
49615,43775,דרך יגאל ידין,203710.0,744517.6,1212
49616,56894,רש''י/רמב''ם,254034.9,791471.5,3205
49617,56911,הצופים/שיפון,222986.8,733056.1,2103
49618,56904,בי''ס ג'בל סיך,233147.7,736958.9,1918
49619,56921,יצחק נבון/שדרות הבנים,222153.4,732733.1,2103
49620,56919,עזר ויצמן/משה לוי,222285.0,732951.4,2103
49621,56902,אל-עמארה,232727.7,736756.6,2005
49622,56909,מסרארה חט''ב,234056.6,736027.4,1905
49623,56918,שבי ציון/יצחק נבון,222418.7,732730.0,2103
49626,56907,מסרארה גנים,233653.8,735833.3,1919
49627,56916,שבי ציון/עזר ויצמן,222621.1,732919.9,2103
49628,56900,יוסף טרומפלדור/אורי אילן,253588.5,790047.0,3208
49629,56923,עזר ויצמן/שדרות הבנים,222010.5,732995.8,2103
49630,56932,יצחק נבון/זאב ז'בוטינסקי,221412.2,732598.2,2112
49631,56898,הירדן/יוסף שפרינצק,253875.7,790479.0,3208
49633,56925,שדרות הבנים/יצחק נבון,222025.7,732767.1,2112
49634,56926,שדרות הבנים/יצחק נבון,222110.3,732617.1,2105
49635,56915,עזר ויצמן,222479.7,733041.2,2103
49636,56901,כניסה ראשית,232646.8,736659.7,2005
49638,56908,סאחבק,233801.4,735920.1,1905
49641,56895,חיים נחמן ביאליק/רש''י,253928.5,791385.1,3205
49642,56927,יצחק נבון/שדרות הבנים,222019.4,732661.4,2112
49643,56913,שבי ציון/יוסיפון,222751.6,733015.0,2103
49644,56896,חיים נחמן ביאליק/ש''י עגנון,253911.1,791109.8,3205
49645,56928,יצחק נבון/הרצל,221948.2,732606.4,2112
49646,56931,יצחק נבון/כ''ט בנובמבר,221520.5,732609.6,2112
49647,56914,עזר ויצמן/שבי ציון,222605.2,732998.7,2103
49648,56906,מנזלה,233514.0,737050.6,1918
49649,56924,שדרות הבנים/עזר ויצמן,221943.7,732926.7,2112
49650,56910,הצופים,223022.6,733039.9,2103
49651,56899,יוסף טרומפלדור/דן דיין,253687.2,790310.3,3208
49652,56917,שבי ציון/מרדכי גור,222513.3,732816.5,2103
49656,43790,אלנזאזה/סיח אלח'טיב,205802.0,733155.2,2305
49657,43779,בי''ס יסודות וחט''ב/ביר באקה,203313.6,702078.3,4020
49659,56933,מסעף מחנה רמת דוד,219286.3,732023.4,2112
49661,43782,חיפה/אלאהאלי,206298.3,732967.7,2305
49662,43780,ביר באקה/כביש 61,202976.8,702154.1,4021
49663,43788,אלנזאזה,205757.4,733048.1,2305
49668,43781,חיפה/ניו דלהי,206333.2,732717.3,2305
49673,43791,סיח אלח'טיב,205485.0,733291.5,2305
49674,43777,מרכז מסחרי/ביר באקה,203399.9,702038.5,4020
49676,43792,אליאסמין/אלוורוד,204851.5,734344.0,2306
49677,43778,ביר באקה/כביש 61,202915.7,702152.1,4021
49679,43787,אלנזאזה,205725.9,733009.4,2305
49682,43789,אלנזאזה/סיח אלח'טיב,205807.4,733144.0,2305
49687,43785,אלנזאזה/עזר וייצמן,205712.3,732850.8,2305
49690,43783,חיפה/אלאהאלי,206281.6,733063.1,2305
49691,43786,אלנזאזה/עזר וייצמן,205701.5,732868.8,2305
49694,43784,אלנזאזה/דאליה,205664.9,732725.2,2305
49695,56938,שדרות נשיאי ישראל/אביב,225685.5,757502.3,333
49696,56936,אביב/נחל צלמון,225542.0,756823.9,333
49700,56934,אביב/נחל דלתון,225762.0,757042.3,333
49705,56935,אביב/נחל צלמון,225641.8,756880.6,333
49707,56939,שדרות נשיאי ישראל/אביב,225513.2,757515.3,333
49708,56937,אביב,225307.9,756859.6,333
49729,43793,מנחם בגין/אריק שרון,210134.3,735638.9,2207
49733,43794,מנחם בגין/אריק שרון,210124.3,735611.2,2207
49750,56940,הרדוף/יציאה,216730.4,741077.1,1102
49766,56943,גורדוניה,225927.9,734156.7,2103
49770,56941,שביל החלב/העמק,217032.1,733356.8,2208
49788,56942,העץ הגדול,217135.6,734149.1,2208
49871,56946,שדרות הגעתון/וייצמן,208960.5,768006.5,106
49879,43795,חצב/השקד,210130.6,739422.8,1104
49880,56945,שדרות הגעתון/דוד רמז,208942.2,767978.3,106
49903,56944,מרכז מסחרי/צה''ל,246352.8,763259.0,3315
49967,43796,נרקיסים/שדרות אריאל שרון,196950.2,740340.1,2421
49976,56948,צומת עפולה מזרח למזרח,232122.5,727136.3,3611
49977,56947,צומת עפולה מזרח לדרום,232036.7,726904.5,3611
49978,56949,חניון כפר הילדים,227245.7,758675.5,326
50006,56963,שוהם/לשם,227216.2,761097.2,312
50008,56978,כביש 854/גולן,226768.0,767416.6,3415
50010,56964,אזור תעשיה צ.ח.ר/כביש 8677,253087.8,764205.3,3214
50015,56972,צומת נאעורה/כביש 716,237730.8,724909.4,3606
50016,56955,500/507,229691.0,731724.5,1936
50018,56970,כביש 716/כביש 7162,237296.0,723884.6,3606
50019,43800,דרך יצחק רבין/צופית,196551.2,718982.1,2504
50020,56953,בי''ס אל זהראוי חט''ב,229741.0,731902.7,1936
50023,56952,בי''ס אל זהראוי חט''ב,229688.4,731899.4,1936
50024,56969,בית עלמין בית שאן/כביש 90,248199.9,711863.8,3704
50026,56956,500,229745.9,731360.9,1936
50027,56971,כביש 716/כביש 7162,237246.2,723773.6,3606
50029,56954,500/507,229700.5,731584.0,1936
50030,56966,דרך ההר/גלבוע,225904.6,766672.0,3421
50035,56959,200/201,229616.3,731246.5,2107
50037,56968,בית עלמין בית שאן/כביש 90,248351.9,711894.8,3704
50039,43798,הכלניות/נרקיסים,197199.6,740455.5,2404
50040,56957,500,229747.7,731267.6,2107
50041,56975,אורט אחווה גלבוע/כביש 716,237836.6,725512.5,3606
50042,56973,צומת נאעורה/כביש 716,237695.1,724787.5,3606
50043,56950,28,230112.6,731961.4,1936
50045,56980,גולן/כביש 854,226670.1,767366.6,3421
50048,56961,202,229410.0,731180.9,2107
50050,56962,202/203,229205.4,731236.4,2107
50051,56979,כביש 854/גולן,226696.6,767264.2,3421
50055,56958,200/201,229640.8,731210.7,2107
50056,43797,בי''ס צמח/נרקיסים,197153.1,740373.0,2426
50057,56976,מסעף טמרה,237534.3,726649.6,3603
50060,56965,אזור תעשיה צ.ח.ר/כביש 8677,252963.0,764143.9,3214
50061,56951,28,230075.4,731957.7,1936
50063,56960,202,229466.0,731224.3,2107
50064,43799,דרך יצחק רבין/צופית,196639.2,719051.7,2504
50068,56967,דרך ההר/גלבוע,225837.0,766579.7,3421
50070,56974,אורט אחווה גלבוע/כביש 716,237868.1,725622.8,3606
50073,43810,מסגד/ח'לאיל,215148.6,713582.2,3807
50074,43811,אסכנדר,215800.0,713463.8,3807
50075,43812,פארק אסכנדר,215710.9,713193.1,3807
50077,43809,אסכנדר/סוברין,215607.9,713551.4,3807
50078,43813,אסכנדר/עין א נבי,215476.7,713194.3,3807
50079,56986,אלקהווה/אלתין,217053.9,744481.5,423
50083,43803,אלמוארס,191911.4,716229.7,3909
50084,56988,אלתין/אלזייתון,217268.9,744732.7,423
50085,43801,מחלף חדרה למערב/כביש 9,194198.7,702059.7,4013
50088,43807,אלכרמל/אלשומריה,191750.4,716018.7,3909
50089,43805,אלתמאסיח,191578.5,716070.4,3909
50090,56984,בי''ס מקיף ד,217644.8,745854.4,405
50094,56982,אורן/כביש 99,255113.0,791851.9,3205
50097,56983,בי''ס מקיף ד,217701.9,745843.0,405
50100,56990,אריק איינשטיין,207984.4,760441.8,203
50102,43804,אל כרמל/אלמוארס,191869.5,716041.1,3909
50104,43808,אלתמאסיח,191574.5,716054.1,3909
50109,56994,דרך הארגמן/דרך היער,207091.4,726897.9,2213
50110,56989,יפה ירקוני/סשה ארגוב,208059.3,760637.7,219
50111,43802,מחלף חדרה לצפון/שמעון פרס,194339.9,702106.6,4013
50112,56987,אלתין/אלקהווה,217070.2,744528.9,423
50119,56992,אריק איינשטיין/דרך השלום,207987.2,759939.7,203
50121,43806,אלתמאסיח/קריית אלסיאדן,191309.1,715977.7,3909
50122,56985,קניון שפרעם/אלנכיל אזור תעשייה,217326.5,744308.4,423
50125,56995,שדרות נשיאי ישראל,207130.8,726785.6,2213
50127,56981,אורן/אל על,255103.1,791873.9,3205
50128,56996,שדרות נשיאי ישראל,207215.9,726784.8,2213
50134,56993,דרך הארגמן/דרך היער,207155.0,726874.8,2213
50135,56991,אריק איינשטיין,207953.2,760299.7,203
50147,56997,דאהוד סלימאן תלחמי/מחמוד דרוויש,216344.8,745157.8,422
50152,43822,עין א תינה,215251.1,712801.3,3812
50153,43815,אל מדינה/דרך העירייה,214823.6,713588.3,3808
50154,56998,כביש 781 למזרח,217740.4,748575.8,419
50155,43823,אל מדינה/דרך העירייה,214842.0,713600.8,3808
50157,43821,עין א תינה,215159.8,712862.3,3812
50158,43819,עין ח'אלד,215335.6,713000.1,3812
50159,43817,עין א נבי/סת ח'יזראן,215202.1,713357.2,3812
50160,43814,לילינבלום/יעקב שטיינברג,209381.4,745288.2,909
50161,43816,עין א נבי/סלאח א דין,214925.3,713514.9,3808
50162,43820,עין ח'אלד,215146.9,713023.2,3812
50163,43818,עין א נבי/אסכנדר,215277.6,713265.4,3812
50164,56999,כביש 781 למערב,217672.3,748564.5,419
50170,43825,האלה/הארז,197917.5,740021.0,2407
50171,57030,היוצרים/החרושת,228999.8,758587.9,320
50172,43826,האלה,197964.1,740308.6,2406
50174,57055,צומת קבר נבי שועייב,243850.8,745693.0,3511
50175,57021,היוצרים/הכבאי,229015.8,758601.7,320
50177,57056,צומת קבר נבי שועייב,243944.2,745648.3,3511
50178,57054,האיצטדיון,222704.8,730486.0,2111
50179,57034,ששת הימים/הנשיאים,223348.9,730890.9,2108
50181,43824,בי''ס רוגוזין ב'/דרך יצחק רבין,210279.1,746681.2,902
50182,43828,מסוף שכונת החותרים/הורדה,197174.7,739355.2,2413
50183,43827,מסוף שכונת החותרים/איסוף,197189.1,739378.7,2413
50188,43839,שדרות דוד המלך/הדודאים,192383.8,710333.9,3912
50190,43837,שדרות דוד המלך/הדודאים,192465.6,710397.8,3912
50191,43833,שדרות דוד המלך/חבצלת השרון,192662.7,710767.5,3912
50198,43835,שושנת עמקים/אילות השדה,192738.0,710516.9,3912
50202,57090,אזור תעשיה סאסא,237798.9,770284.7,3304
50203,43840,שדרות דוד המלך/פרדס רימונים,192280.4,710187.7,3912
50205,43829,מרכבות/מור,193039.3,711199.2,3912
50208,43830,מור/מרכבות,193023.6,710991.0,3912
50212,43832,חבצלת השרון/לבונה,192739.1,710682.1,3912
50213,43842,שדרות דוד המלך,192169.8,710060.3,3921
50219,43841,שדרות דוד המלך/פרדס רימונים,192197.8,710123.0,3912
50222,43834,שדרות דוד המלך/חבצלת השרון,192609.6,710681.2,3912
50228,43831,מור/חבצלת השרון,192964.9,710810.0,3912
50230,43838,הדודאים/פרי מגדים,192590.9,710217.9,3912
50231,57094,צומת מזרעה דרום/כביש 859,210218.9,764996.4,108
50232,57093,צומת מזרעה דרום/כניסה,210349.4,765049.9,108
50233,57100,צומת נס עמים,210379.0,764825.1,108
50234,57095,צומת מזרעה דרום/כביש 859,210575.5,764867.7,108
50235,57092,צומת עמקה למערב,214128.1,765614.7,110
50236,57099,צומת נס עמים,210531.1,764795.3,108
50240,43843,שדרות דוד המלך/השקמה,192715.1,710993.2,3912
50242,57107,דרור/שדרות קק''ל,226911.6,758234.7,326
50243,43846,אילות השדה/הדודאים,192784.5,710285.6,3912
50245,57101,כפר ילדים/דרור,227235.1,758648.9,326
50246,57103,כפר ילדים/דרור,227159.4,758626.6,326
50247,57106,כיכר דרור,226988.4,758405.3,326
50248,57104,כיכר דרור,227041.4,758512.1,326
50256,57109,חסן נימר חוסין/עומר אלמכתאר,217122.4,746319.9,421
50258,57110,קניון מבנה/שירות בין-עירוני,229658.9,733801.7,2009
50267,43854,ביר בורין/אלקאסמי,203496.9,702811.3,4019
50268,43847,אבן ח'לדון/אלאמל,203247.7,703443.7,4019
50269,43853,ביר בורין/אלסאלם,203228.5,702789.4,4019
50270,43851,אלאיזדהאר,203138.6,703121.4,4019
50271,43848,אלוויחדה,202827.0,703264.0,4019
50273,43855,מייסרה/אל סחאבה,204563.1,703085.0,4017
50275,43849,אבן ח'לדון/אלאמל,203215.6,703448.0,4019
50276,43850,אלאיזדהאר,203147.7,703145.5,4019
50277,43852,אלאיזדהאר/ביר בורין,203160.6,702814.7,4019
50278,43857,ב''ס אלאנדלוס,202818.1,703548.8,4019
50279,43859,אלוויחדה,202842.3,703257.8,4019
50280,43856,ב''ס אלאנדלוס,202808.2,703542.5,4019
50281,43858,ב''ס אלקודס,204760.2,703612.8,4017
50282,43873,אזור מסגד ח'ור סקר,211357.7,711390.3,3815
50285,43871,ב''ס אלנהדה,211087.9,711560.1,3815
50289,43879,בוסרא אלשאם,204307.6,699918.5,4021
50292,43865,אלעמאיר א,208794.5,711387.0,3815
50294,43872,אזור מסגד ח'ור סקר,211225.6,711443.5,3815
50297,43876,ג'ת פדלה/אחמד אבו עסבה,204502.6,700248.6,4021
50300,43875,אלקאסמי/אלראשדון,203528.5,702643.8,4019
50301,43861,עלי בן אבי טאלב ב,207103.6,712497.6,3817
50306,43869,ואדי אלקסב ח'ור סקר,210877.2,711746.8,3815
50307,43867,מסגד סלאח אלדין א,210024.0,711948.6,3815
50309,43870,ב''ס אלנהדה,211040.2,711589.0,3815
50311,43868,מסגד סלאח אלדין ב,210121.4,711946.4,3815
50314,43862,שכונה דרומית ה,207941.1,711290.4,3816
50315,43866,אלח'רבה - כניסה,209000.8,711289.6,3816
50319,43864,אלעמאיר ב,208607.5,711451.4,3815
50321,43877,ג'ת פדלה,203972.9,700923.3,4021
50323,43860,עלי בן אבי טאלב א,207258.8,712484.3,3817
50325,43878,אלשאפעי/בוסרא אלשאם,203638.6,700014.7,4021
50328,43874,שכונת ח'ור סקר,211401.1,711362.3,3815
50329,43863,דואר חדש ערערה,208289.4,711470.9,3816
50334,43880,אלזיתון/אלמוארס,203170.6,701459.8,4021
50341,43881,מסוף בית אליעזר,195577.4,702493.6,4004
50362,57318,אזור תעשייה צפוני כפר כנא 1,232042.3,740137.9,1915
50363,57319,אזור תעשייה צפוני כפר כנא 1,232003.3,740249.8,1915
50364,57112,צומת בית רימון,232194.7,740989.6,1915
50365,57111,טאהא חסין,232438.6,739968.6,1903
50366,57317,בית ספר כפר כנא ד,231992.8,740001.3,1903
50367,57320,אזור תעשייה צפוני כפר כנא 3,231852.3,740442.3,1915
50368,57321,אל-חמרייה/רחוב 7304,232045.2,740003.4,1903
50369,57302,אל-חמרייה/כרם א-שמאלי,232039.0,739715.0,1903
50370,57157,בית ספר כפר כנא ד,232027.3,740059.4,1903
50371,57113,אל-חמרייה/נקארה,232149.9,739883.0,1903
50381,43882,קדימה/החצב,189193.3,704531.8,4016
50383,57322,נבי שועייב,242764.9,745799.1,3511
50387,57325,בית ספר מקיף ג'וליס,216639.7,760802.1,242
50388,57324,אלס'בר/אלריאד'ה,215886.7,760793.5,242
50389,57323,אלס'בר/אלריאד'ה,215929.5,760774.8,242
50395,57326,כפר קיש/כניסה,241749.1,729702.6,3528
50397,57327,עראמשה ו,221500.3,776716.9,3402
50411,57331,פארק נחף,230984.6,760067.4,316
50412,43884,אלד'הר/מונתזה אל-דהר,215490.0,715719.0,3806
50413,57328,דרך מר''ן/המברג,247146.8,743468.2,3520
50415,57330,דרך מר''ן,247493.1,743384.1,3520
50416,57329,דרך מר''ן,247459.7,743448.0,3520
50418,43885,עקאדה/אל מנתקה,215783.7,716035.1,3806
50419,43883,מסגד אל-פאתח,215244.7,715711.3,3806
50421,43893,עקאדה,216038.6,716420.0,3806
50422,43894,אפאק/ראודת אטפאל,215237.0,715170.6,3806
50423,43890,אלד'הר/חדיקת אל-אלעאב,215537.7,715775.3,3806
50424,43886,ב''ס אלאקואס,215178.3,712622.2,3812
50425,43891,עקאדה/שארע אל-פאתח,215750.7,715978.5,3806
50426,43889,אל מדינה/אבו הוריירה,214764.6,713758.6,3808
50427,43887,אין אלתינה,215126.9,712887.2,3812
50428,43892,עקאדה/אל-דואר,216060.9,716422.4,3806
50429,43895,אלבוח'ארי/שארע אפאק,215230.6,715448.0,3806
50430,57332,כליל החורש,236632.6,745288.2,1937
50431,43888,קופת חולים/אלמלסא,215063.9,713046.3,3812
50434,57335,מרומי שדה ב,225822.4,717120.4,3628
50435,57333,מסעף כפר כמא מזרח,242065.5,736166.5,3529
50436,43896,651/חלמיש,195431.6,709497.2,3919
50437,57334,מרומי שדה א,225774.9,717284.9,3628
50439,57338,צומת רופין למזרח,252357.7,711410.2,3703
50441,57336,מפעלים אזוריים/כביש 71,249220.5,711689.5,3703
50446,57337,צומת מעוז חיים,249432.2,711322.1,3703
50455,57340,הנחל/הזיתים,227959.2,766825.4,3411
50456,57341,האגם/הברושים,227638.0,766907.9,3411
50459,56550,המייסדים/בית''ר,228183.7,767057.5,3411
50460,57339,הראשונים/המייסדים,228151.8,766901.1,3411
50475,57343,אצטדיון/כביש 781,219193.6,748089.9,404
50476,57342,אצטדיון/כביש 781,219126.4,748128.3,404
50479,57344,יצחק שמיר/דולב,230463.1,727283.5,3612
50481,57345,דולב/יצחק שמיר,230487.1,727247.9,3612
50492,57346,צומת מגן שאול,229904.7,713964.3,3627
50521,57347,שדרות מנחם בגין/קרן היסוד,227035.0,723067.3,3619
50538,57348,ערב אל נעים א,227742.0,754638.6,305
50541,57349,ערב אל נעים ב,227430.9,754782.4,305
50542,43898,מסוף חריש/איסוף,203850.2,708579.3,4001
50543,43899,מסוף חריש/גפן,203883.4,708586.7,4001
50544,43898,מסוף חריש/איסוף,203850.2,708579.3,4001
50545,43898,מסוף חריש/איסוף,203850.2,708579.3,4001
50546,43898,מסוף חריש/איסוף,203850.2,708579.3,4001
50547,43899,מסוף חריש/גפן,203883.4,708586.7,4001
50548,43898,מסוף חריש/איסוף,203850.2,708579.3,4001
50549,43899,מסוף חריש/גפן,203883.4,708586.7,4001
50555,57350,מצפה נוף/הדס,227544.6,758543.4,326
50556,43899,מסוף חריש/גפן,203883.4,708586.7,4001
50557,43899,מסוף חריש/גפן,203883.4,708586.7,4001
50558,43897,מסוף חריש/הורדה,203859.1,708563.3,4001
50568,57351,החוף הנפרד,252116.1,741279.4,3516
50569,57352,החוף הנפרד,252210.2,741180.1,3516
50585,57001,ת. מרכזית טבריה/רציפים,250594.0,743692.7,3516
50588,57354,מסעף פארק הירדן,259549.1,758086.4,3108
50589,57353,אזור תעשייה בני יהודה,267148.2,745916.6,3110
50590,57001,ת. מרכזית טבריה/רציפים,250594.0,743692.7,3516
50593,57358,אלמבארקה/846,217825.0,746086.8,405
50594,57361,שהרזאד/אלמקמאן,217893.3,745905.4,405
50595,57359,846/שהרזאד,218054.1,746120.1,405
50596,57364,ג'מאל עבד אלנאסר/אום רומאנה,217416.7,745964.5,405
50597,57363,ג'מאל עבד אלנאסר/אום רומאנה,217337.2,746034.6,405
50598,57362,שהרזאד/אלמקמאן,217963.1,745948.4,405
50599,57356,אלירמוק,217663.7,746178.7,405
50600,57360,846/שהרזאד,218004.0,746094.6,405
50601,57355,אלירמוק,217661.2,746195.5,405
50602,57357,אלמבארקה/אלעראקיב,217643.6,746005.2,405
50640,57369,אל ג'ליל/אמיל חביבי,234924.3,751746.2,3013
50641,57368,אל ג'ליל/יציאה מערבית,233656.6,751750.7,3013
50642,57366,אל ג'ליל/דרך עכו למערב,234484.6,751672.9,3013
50643,57367,אל ג'ליל/אל-עין,235020.1,751756.3,3013
50646,43900,עופרה חזה/ירדנה ארזי,200662.5,743014.1,1720
50647,43901,עופרה חזה/נעמי שמר,200670.2,742921.8,1751
50650,57378,כיכר אל-מל,229819.0,752684.0,3001
50651,57374,כיכר אל-כרבה,229818.9,752454.4,3001
50654,57376,בי''ס תיכון אל-מל,229930.6,752776.7,3001
50657,57379,קרית חינוך,229849.1,752094.4,3001
50662,57370,כיכר אל-ג'ליל,229889.3,751680.8,3009
50663,57372,כיכר אל-קלעון,229903.6,751840.8,3001
50664,57373,בי''ס תיכון אל-אמאני,229850.9,752220.5,3001
50665,57371,כיכר אל-קלעון,229917.2,751921.0,3001
50666,57375,כיכר אל-כרבה,229821.9,752323.9,3001
50667,57377,בי''ס תיכון אל-מל,230016.0,752836.3,3001
50682,57381,דרך הגבורה/טרומפלדור,249651.6,743975.2,3518
50685,57383,מצפה מירון/קרן היסוד,246501.7,763107.4,3314
50686,57382,מצפה מירון/קרן היסוד,246496.7,763131.4,3314
50708,57393,אבני החושן,223539.6,767665.6,3421
50709,57391,אבני החושן/לשם,223802.7,767445.7,3421
50710,57387,אבני החושן/שוהם,224182.9,767783.7,3421
50712,57390,אבני החושן/לשם,223864.3,767420.6,3421
50714,57385,אבני החושן/תבור,224134.7,767467.4,3421
50715,57392,אבני החושן,223598.5,767577.3,3421
50716,57384,תבור/אבני החושן,224231.0,767451.4,3421
50717,57386,אבני החושן/תבור,224200.0,767518.1,3421
50749,43903,אצטדיון סמי עופר/כביש 4 לצפון,196829.8,743355.1,2401
50750,43902,נמל התעופה חיפה,204080.2,746347.9,1206
50785,43904,כביש 581/כביש 582,200674.0,698761.2,4022
50804,43905,צומת יער חדרה/למזרח,191249.7,701756.4,4013
50805,57400,כמאל ג'ונבלאט/אלשיח,236385.0,762548.0,3409
50806,57473,אל-שמיה/אלג'רמק,235812.8,763184.3,3409
50807,57405,כמאל ג'ונבלאט/אלמדרסה,236336.3,762741.6,3409
50808,57398,ח'לת אלענק/אלחופחאף,236178.9,762528.6,3409
50809,57397,ח'לת אלענק/אסאבע אלערוס,236035.0,762601.6,3409
50810,57408,כמאל ג'ונבלאט/אלנורס,236233.8,762879.1,3409
50811,57394,אלג'רמק/בהאא א-דין,235704.0,763092.4,3408
50812,57406,כמאל ג'ונבלאט/אלחדארי,236112.8,763107.1,3409
50813,57464,אל-שמיה/כולוניא,236017.2,763194.2,3409
50814,57396,ח'לת אל-עונוק/אלעוטרה,235899.6,762646.4,3409
50815,57395,בהאא א-דין,235697.4,762975.3,3408
50816,57399,ח'לת אלענק/חלואני,236342.8,762470.1,3409
50817,43906,הרימונים,209499.2,739778.7,1107
50822,57482,חטיבת גולני/משה דיין,246684.7,711109.9,3708
50827,57476,חטיבת גולני/גולדה מאיר,246459.5,710989.1,3708
50832,57862,האלון/הרימון,207301.8,725062.5,2219
50833,57587,התאנה/הרימון,207031.7,724590.4,2219
50834,57511,האלון/התאנה,206837.1,724855.0,2219
50835,57829,הרימון/הזית,207284.8,724694.4,2219
50836,57700,הרימון,207287.1,724497.8,2219
50837,57804,הרימון/הזית,207305.5,724765.9,2219
50838,57842,הרימון/האלון,207256.7,725000.4,2219
50839,57535,הרימון/השקד,206988.2,724306.6,2219
50840,57514,השקד/האלון,206704.3,724678.0,2219
50841,57565,הרימון/התאנה,207220.8,724447.6,2219
50842,57507,האלון/הרימון,207200.1,725040.0,2219
50844,43908,א-נח'יל/שדרות אבא חושי,205827.8,734516.0,2307
50845,43907,א-סינדיאן/א-נח'יל,205821.5,734419.0,2307
50846,57867,כאבול כניסה מערבית,218336.9,753471.8,205
50854,57870,זאב ז'בוטינסקי/שדרות הבנאים,221670.0,732951.6,2112
50855,57876,זאב ז'בוטינסקי,221427.0,732963.7,2112
50856,57869,זאב ז'בוטינסקי/שדרות הבנאים,221683.0,732988.2,2112
50868,57979,צומת חורשת טל,259287.9,792082.0,3203
50869,57985,קאנא אל-ג'ליל/אל-מחדר,232680.4,740450.9,1915
50870,58028,א-דוואר/ג'לאל ביסאן,220984.4,764367.5,3426
50871,58035,א-דוואר/אחמד עבאס,221091.1,764363.9,3426
50872,58081,שז''ר א',248619.7,743397.7,3520
50873,58037,נחל השופט/נחל מירון,247599.4,762629.7,3317
50874,58076,נחל הבניאס/נחל דישון,247920.0,762400.3,3318
50876,58036,נחל השופט/נחל מירון,247575.0,762673.8,3317
